img_link,page_url,page_title,aduiance
https://scontent.flhe2-1.fna.fbcdn.net/v/t1.6435-0/cp0/c11.0.64.64a/p64x64/176147971_861794151387892_413319408084104884_n.jpg?_nc_cat=102&ccb=1-3&_nc_sid=70495d&_nc_eui2=AeEkbevMwC8DQsfFHvJdM5LH4MjAfVn11wPgyMB9WfXXA4XJglizGt8yDtB8VDasoqBfwwqVxc03Z8R375zAM7Ur&_nc_ohc=jjdJxGaI2L4AX_LYQjb&_nc_ht=scontent.flhe2-1.fna&tp=27&oh=f17d84308e0b32bec7471b7c62abd5e1&oe=60D1C039,https://web.facebook.com/groups/790763208517433/,washing machine  repair   home service,Public group  · 618 members07782638262 posts a day|Public group  · 618 members
https://scontent.flhe2-2.fna.fbcdn.net/v/t1.6435-0/cp0/c0.7.64.64a/p64x64/193876209_192428109418395_8252461233243660204_n.jpg?_nc_cat=108&ccb=1-3&_nc_sid=70495d&_nc_eui2=AeEoZOhg1QzgHJu-YhcJvm0TWYU1OIRAwb5ZhTU4hEDBvjMk3IPu7x5WTH0fE73rliePwUGm4pzDha78C6Xv7Hka&_nc_ohc=xm4RB65f0OEAX_UYu0d&_nc_ht=scontent.flhe2-2.fna&tp=27&oh=b7167d7c0d916f3ee4813406bf4d6204&oe=60D03B13,https://web.facebook.com/groups/519851335731892/,washing machine& cooler& drayer bhalwal,"Public group  · 9 membersbhalwal location
jis ko chayea phone pa rabta karien
0303850404010 posts a year|Public group  · 9 members"
https://scontent.flhe2-2.fna.fbcdn.net/v/t1.6435-0/cp0/c35.0.64.64a/p64x64/105565237_2723566804555674_1176589269409808223_n.jpg?_nc_cat=106&ccb=1-3&_nc_sid=70495d&_nc_eui2=AeF3z0oWIFpJ8XmHCJTZ8dPpRvB6yO_I-nlG8HrI78j6ebHM3HeJrY42rwpV_FCXG2YYyjDK833NHcGLLCqFr8qm&_nc_ohc=2kamyPH0neEAX__j4cJ&_nc_ht=scontent.flhe2-2.fna&tp=27&oh=af09d5869945343a15d79cffb9021b9a&oe=60D173D8,https://web.facebook.com/groups/3052994961461297/,ALI WASHING MACHINE CENTER BHOWANA BAZAR,"Public group  · 8 membersAll kinds of electronics pruducts...
Brand...ZEN ...SUPER ASIA10 posts a year|Public group  · 8 members"
https://scontent.flhe2-1.fna.fbcdn.net/v/t1.6435-0/cp0/c11.0.64.64a/p64x64/121561997_787426801822607_2297846571354545915_n.jpg?_nc_cat=110&ccb=1-3&_nc_sid=70495d&_nc_eui2=AeEwU5fiBDiG8XvD57N0m-sS6XhPWo5qYHHpeE9ajmpgcU6oXuPrF2H7HgyJCqvO9HxB2McxQ1vgIrf--osBsOQh&_nc_ohc=Hsp_j9ms-UkAX-O2FOZ&tn=FGCUm-Y2EbdIMPs3&_nc_ht=scontent.flhe2-1.fna&tp=27&oh=1fb354377a909798b158d18d36548535&oe=60D09573,https://web.facebook.com/groups/368089964178610/,Washing machine Repair and service group,Public group  · 9.6K membersonly washing machine technician6 posts a day|Public group  · 9.6K members
https://scontent.flhe2-2.fna.fbcdn.net/v/t1.6435-0/cp0/c0.7.64.64a/p64x64/86350039_3134436883283210_4278590229218066432_n.jpg?_nc_cat=108&ccb=1-3&_nc_sid=70495d&_nc_eui2=AeH5cAhdGKr1U-tx6Zvpgf5LaP8HANqFOtBo_wcA2oU60I4fV56tgBah2LPHCj2mHStd5Ai6DSA5A0A_vr81ReTr&_nc_ohc=9NMhkhydZE4AX-GdJGw&_nc_ht=scontent.flhe2-2.fna&tp=27&oh=174cca0f35fc540dccb8ba31a82b2e2f&oe=60D01589,https://web.facebook.com/groups/172806420812756/,WASHING MACHINES,Public group  · 3.8K membersThis is a forum is mainly platform for solving washing machines problems of any kind and brand 2 posts a day|Public group  · 3.8K members
https://scontent.flhe2-2.fna.fbcdn.net/v/t1.6435-0/cp0/c11.0.64.64a/p64x64/120702972_153426463091236_3949966461588756680_n.jpg?_nc_cat=106&ccb=1-3&_nc_sid=70495d&_nc_eui2=AeF6iFVYt0fWgzOFvxwQAsi2eoNC0Q3Cvk96g0LRDcK-T6P0vdtYUtoZ7h7oNBfby2RMqKk_W9orNE31WaGjoVo4&_nc_ohc=ekL-AU7o3XgAX9YLDIr&tn=FGCUm-Y2EbdIMPs3&_nc_ht=scontent.flhe2-2.fna&tp=27&oh=834af75c0fe975100ad9d7b3205413e8&oe=60CFFF91,https://web.facebook.com/groups/355392088995042/,"WASHING MACHINE/DRYER PARTS, (USED/GOOD).","Public group  · 1.9K membersTHIS GROUP IS FOR USED BUT WORKING/TESTED WASHING MACHINE AND DRYER PARTS AS A CHEAPER ALTERNATIVE TO YOUR MACHINES. **ITS ONLY FOR PARTS,  NOT WHOLE UNITS.2 posts a day|Public group  · 1.9K members"
https://scontent.flhe2-1.fna.fbcdn.net/v/t1.6435-0/cp0/c0.0.64.64a/p64x64/170326131_508327526862923_1718729201396559239_n.jpg?_nc_cat=107&ccb=1-3&_nc_sid=70495d&_nc_eui2=AeH9USq_vmBtuO5cn4Q6j5RlZ4QttTajORtnhC21NqM5GwjLZSXRc6oDWc8XJa4LZ-9dNvp924MTY7OahnDCDigN&_nc_ohc=QTM-oBHBsaEAX-PTXEo&_nc_ht=scontent.flhe2-1.fna&tp=27&oh=ee1395789d6669f54f782116e2cba26e&oe=60D066D2,https://web.facebook.com/groups/479197033222189/,"ac, washing machine, service group","Public group  · 174 membersany company brand (ac, washing machine, microwave, refrigerator, LED tv, water purifier, geyser, ac amc contact) service repair and annual maintenance We do these things and we have a lot of technicians. We do these things. If you have any problems with this kind of problem and work, you can contact us and help us.3 posts a day|Public group  · 174 members"
https://scontent.flhe2-1.fna.fbcdn.net/v/t1.6435-0/cp0/c0.7.64.64a/p64x64/126884221_3709486599101889_8816693943780564710_n.jpg?_nc_cat=104&ccb=1-3&_nc_sid=70495d&_nc_eui2=AeHKdn8X3RSUfvO09BvknN4diBN7Ic8kt5iIE3shzyS3mKtubi_VBc4IrO5a-ZltIfmHVjmJi1L4RuBD0E0B4p1y&_nc_ohc=NDhCAOFToDEAX96XSMD&_nc_ht=scontent.flhe2-1.fna&tp=27&oh=e794217bd67d7192c406a33ff6837001&oe=60D1A3A0,https://web.facebook.com/groups/2248946595390016/,"Automatic washing machine, Led & lcd tv and we repair",Private group  · 14K members10 posts a week|Private group  · 14K members
https://scontent.flhe2-2.fna.fbcdn.net/v/t1.6435-0/cp0/c24.0.64.64a/p64x64/151553403_216337873531675_8872593341785830060_n.jpg?_nc_cat=103&ccb=1-3&_nc_sid=70495d&_nc_eui2=AeGM9GzlgR7fbpt28aKOYSkpuItvfGN5Meq4i298Y3kx6htxec6fATV-YpQ_vh63kRXcyEN3aN2HJ2n7UXsWEIXX&_nc_ohc=Zko1ilpTyz0AX-oVxCi&_nc_ht=scontent.flhe2-2.fna&tp=27&oh=989eeb9373091c4493f5072e59a8c460&oe=60D0F5D1,https://web.facebook.com/groups/3894186373944006/,Ac Repairing & Fridge Repairing Washing machine,"Public group  · 940 membersBest Ac Repairing & Service  Fridge Repairing washing machinepainting  🏠
contact : 📲056718207510 posts a week|Public group  · 940 members"
https://scontent.flhe2-2.fna.fbcdn.net/v/t1.6435-0/cp0/c0.7.64.64a/p64x64/176875617_893603491485041_8484193400748269821_n.jpg?_nc_cat=106&ccb=1-3&_nc_sid=70495d&_nc_eui2=AeHgjVZGNeJB-5Lo1VjvMmoD-E5rPN_VqF_4Tms839WoX2izq-AVW6HhqRYWVRVxr1dPnsdeWMm1FIZIu55T7glZ&_nc_ohc=DimY408TpIMAX-XVDVj&_nc_ht=scontent.flhe2-2.fna&tp=27&oh=40366dfce0474958947d797ec27a4a22&oe=60D1B3AD,https://web.facebook.com/groups/322615385872117/,Washing machine repairing,Public group  · 127 members3 posts a month|Public group  · 127 members
https://scontent.flhe2-1.fna.fbcdn.net/v/t1.6435-0/cp0/c32.0.64.64a/p64x64/127152642_1031908137289677_8330118089524591207_n.jpg?_nc_cat=107&ccb=1-3&_nc_sid=70495d&_nc_eui2=AeHz6APpJTJUUeYLtxlCPXDg2egxpciQi-LZ6DGlyJCL4jmYWpnfGPZ1o5UWT4qK90V6vHGFtA1lxZh_28TPog2M&_nc_ohc=RfHCl-ltzwYAX8xYhBE&_nc_ht=scontent.flhe2-1.fna&tp=27&oh=797242dc64e6fc519fd659500e6b0bfb&oe=60D10966,https://web.facebook.com/groups/718068652171102/,washing machine repair 0557193721,Public group  · 2.8K membersjbr2 posts a week|Public group  · 2.8K members
https://scontent.flhe2-1.fna.fbcdn.net/v/t1.6435-0/cp0/c0.5.64.64a/p64x64/61559209_2370744303197875_4055505281356922880_n.jpg?_nc_cat=107&ccb=1-3&_nc_sid=70495d&_nc_eui2=AeF7YYKddjtLibH3WquF8HwyeQi26b6Il7p5CLbpvoiXuh9ibIJPzqsCm-xifrN8KaSV0cfYa05reIJRzYGG8wQc&_nc_ohc=nJCndL0P2NUAX9f8979&tn=FGCUm-Y2EbdIMPs3&_nc_ht=scontent.flhe2-1.fna&tp=27&oh=aeb699f7f9330fcd002be73671ab9619&oe=60D11DB5,https://web.facebook.com/groups/334851760182850/,⚙USED MACHINE⚙,Private group  · 84K membersUsed machine tool sale or purchase40 posts a day|Private group  · 84K members
https://scontent.flhe2-2.fna.fbcdn.net/v/t1.6435-0/cp0/c0.21.64.64a/p64x64/122216039_3250246505104590_601217165114531913_n.jpg?_nc_cat=103&ccb=1-3&_nc_sid=70495d&_nc_eui2=AeHSqjLRAV-O2VIzoOM6t3U2Ipnnzfl4W_kimefN-Xhb-UNh7JyL6PW2eN5qLzpY2pMzB64zIgrVl3snpeg7_CxD&_nc_ohc=G4m-KgfwAREAX_LtCXK&_nc_ht=scontent.flhe2-2.fna&tp=27&oh=196507a0154dacbbb7b5dc573300852d&oe=60D083CB,https://web.facebook.com/groups/1727852197374275/,Super Shams Washing Powder,Public group  · 1.3K membersinvite to Small business investor and new business man to join Super Shams Washing Powder. 2 posts a day|Public group  · 1.3K members
https://scontent.flhe2-1.fna.fbcdn.net/v/t1.6435-0/cp0/c25.0.64.64a/p64x64/110338969_740108763456011_1512121726824744329_n.jpg?_nc_cat=104&ccb=1-3&_nc_sid=70495d&_nc_eui2=AeF4wvpPORhU4cC7d3ESlaSsp0mpMfok8x2nSakx-iTzHazsdp0Ab70tEnwj6QfnKLQEioX5NjXoqqNpVh7YtuZf&_nc_ohc=Ka9aWxLQAZcAX9DAeak&_nc_ht=scontent.flhe2-1.fna&tp=27&oh=1bd8258806a71056027b85cb02eccfdf&oe=60D09617,https://web.facebook.com/groups/3408463592525055/,washing machine  technician  group,Public group  · 2.7K membersfor help 8 posts a week|Public group  · 2.7K members
https://scontent.flhe2-2.fna.fbcdn.net/v/t1.6435-0/cp0/c0.16.64.64a/p64x64/69352115_10211205597215658_2960419741933502464_n.jpg?_nc_cat=101&ccb=1-3&_nc_sid=70495d&_nc_eui2=AeEPHKkRNMmiKHRJj1G36gXBD4LFRgEXMt8PgsVGARcy34EoWLO6vrxJH0MS-dH9qPpwAQL-eMheyouW-YKiOF_9&_nc_ohc=BK-OiaW7kUAAX9hRkzm&tn=FGCUm-Y2EbdIMPs3&_nc_ht=scontent.flhe2-2.fna&tp=27&oh=6d6d81307e497bc72e86a9b2e35a6dfe&oe=60D0B80A,https://web.facebook.com/groups/1450074295229677/,Washing Machine,Private group  · 15K membersWashing machines2 posts a day|Private group  · 15K members
https://scontent.flhe2-1.fna.fbcdn.net/v/t1.6435-0/cp0/c0.25.64.64a/p64x64/119727313_3052593504850802_4698899397081817767_n.jpg?_nc_cat=105&ccb=1-3&_nc_sid=70495d&_nc_eui2=AeGENZ7CdDaPRzRE-MX7_LBkVkXQ_zV9RR1WRdD_NX1FHRUbRdgD03PbQCoUXMAypJ1Mi4ZHzqt3VHsPOR93ZoUo&_nc_ohc=lk3JbYG9N4MAX9hxy9y&_nc_ht=scontent.flhe2-1.fna&tp=27&oh=59fcbce48ecb5b0cd33322342af97ebd&oe=60D113A1,https://web.facebook.com/groups/429198980893806/,Repairing Washing machine/ Dryer And For Sale,Private group  · 10K membersThis group is only for washing Machine and Dryer. And any appliances. I will not allow the online selling or any online activities.Thank you god bless everyone 8 posts a day|Private group  · 10K members
https://scontent.flhe2-2.fna.fbcdn.net/v/t31.18172-0/cp0/c0.16.64.64a/p64x64/11935119_823309417788055_7243633552284369748_o.jpg?_nc_cat=100&ccb=1-3&_nc_sid=70495d&_nc_eui2=AeFYclfzoj6jl3yV_3V4h098HkffhYN3HGweR9-Fg3ccbAqXCuR1NvX3aYVVmvisX1bTTjVMXbwysuHEUlTGnRvR&_nc_ohc=J-6IMRT0NMgAX9KxOWa&_nc_oc=AQmmly7UAKaxnsJP5jHKwQsyiXi2-7I4vou8haLCEcZeyCh7a23J4vFGRSPdFPaM9OA&_nc_ht=scontent.flhe2-2.fna&tp=27&oh=ab2bc05f0de614a383c42e45c21948c8&oe=60F0B67C,https://web.facebook.com/groups/1604644816422463/,"Creative machines, Using Washing Machine Motors and other cheap bits","Public group  · 55 membersDuring the industrial revolution many machines were set up originally using manual or animal labor. Then water and steam were added to the list. The development path is clear. First set up a process manually then mechanize it.
This is the stage I was with with my ancient lathe. 
I was fortunate to have a good education in electronics so I developed the controller. With a little help from my friendly washing machine breaker (Barrow domestic appliances) the lathe now works.
This site is for the many people out there who dare to think ""outside the box"" to"" boldly go where few have gone before"" and make somethink to carry out a task.
My message to big industries with their armies of accountants is clear. Find some way of valuing the skills of your people and to trade unions learn to be flexible in a changing world before the country is dragged to its knees. 
Jimmy Ried kept the Clyde shipyard open for 2 years. this is a landmark achievment.3 posts a week|Public group  · 55 members"
https://scontent.flhe2-2.fna.fbcdn.net/v/t1.6435-0/cp0/c20.0.64.64a/p64x64/155382924_121189176676525_2065403281908212453_n.jpg?_nc_cat=103&ccb=1-3&_nc_sid=70495d&_nc_eui2=AeGZES14yGCdZVyapfUFDHu4DgVg46_naa0OBWDjr-dprWQ2A0AlHd-3u5-IWaTIUwPGND1bhghuCaNjZqDV_Ej5&_nc_ohc=49jjCHPjDMcAX_3fG7S&_nc_ht=scontent.flhe2-2.fna&tp=27&oh=9cc4446ee187edceff5e3a69c685a4bb&oe=60D14112,https://web.facebook.com/groups/780379889250823/,Air conditioner &Refrigeration washing machine all service center ajnala,Public group  · 32 members10 posts a year|Public group  · 32 members
https://scontent.flhe2-2.fna.fbcdn.net/v/t1.6435-0/cp0/p64x64/95554059_1105536979809693_4023678942333370368_n.jpg?_nc_cat=101&ccb=1-3&_nc_sid=70495d&_nc_eui2=AeEvg7_TTJPBZYtkJBExi9o1pcFO62bOp0alwU7rZs6nRj3DI9j_QpRTWUH3XftJHMkJFSoEEEtQeWf_OCrJMn75&_nc_ohc=Qia2MNYkPR0AX9flMQj&tn=FGCUm-Y2EbdIMPs3&_nc_ht=scontent.flhe2-2.fna&tp=27&oh=bf8c8e3d8a7b3b21c9847c4500a85808&oe=60D180C4,https://web.facebook.com/groups/249688053066953/,"WASHING MACHINE, REFRIGERATION, AC ,D FRIG AND WATERCOOLER REPAIR AT HOME",Public group  · 86 members2 posts a month|Public group  · 86 members
https://scontent.flhe2-2.fna.fbcdn.net/v/t1.30497-1/cp0/p60x60/116687302_959241714549285_318408173653384421_n.jpg?_nc_cat=1&ccb=1-3&_nc_sid=70495d&_nc_eui2=AeGEz7421Id3wm48GQHTE5A3U2VttAho9CNTZW20CGj0IzzgtQoYk9eg0fOiab25BlhI88RAuxuT-HEr76A5JMB4&_nc_ohc=GRaiw5YYRngAX_S8dBL&_nc_ht=scontent.flhe2-2.fna&tp=27&oh=1e2cb6c5a742f5f3f244582e337d21e9&oe=60D04251,https://web.facebook.com/groups/471197980667318/,Washing machine SpareParts,Public group  · 303 membersExclusive social-media platform for Washing Machine Spare parts3 posts a week|Public group  · 303 members
https://scontent.flhe2-2.fna.fbcdn.net/v/t1.30497-1/cp0/p60x60/116687302_959241714549285_318408173653384421_n.jpg?_nc_cat=1&ccb=1-3&_nc_sid=70495d&_nc_eui2=AeGEz7421Id3wm48GQHTE5A3U2VttAho9CNTZW20CGj0IzzgtQoYk9eg0fOiab25BlhI88RAuxuT-HEr76A5JMB4&_nc_ohc=GRaiw5YYRngAX_S8dBL&_nc_ht=scontent.flhe2-2.fna&tp=27&oh=1e2cb6c5a742f5f3f244582e337d21e9&oe=60D04251,https://web.facebook.com/groups/166940328514845/,Washing Machines,Public group  · 285 members10 posts a week|Public group  · 285 members
https://scontent.flhe2-1.fna.fbcdn.net/v/t1.6435-0/cp0/c0.7.64.64a/p64x64/133092040_3438464886276699_7462104264585901606_n.jpg?_nc_cat=107&ccb=1-3&_nc_sid=70495d&_nc_eui2=AeEPiLsrXDAspM768epzZAJBTrzDdGmqDuVOvMN0aaoO5a9KufYNHRLV0KaniC-CEQHCu4J9vmEpAGwn_K4RtZXN&_nc_ohc=KU7SZvMNuNgAX-U_YS2&_nc_ht=scontent.flhe2-1.fna&tp=27&oh=1141ac844cfd0283005ffff176cd384c&oe=60D0ECD9,https://web.facebook.com/groups/949477165526153/,Mini Portable washing machine - Scam,Private group  · 795 membersThis group is created to make anyone aware that this portable washing machine ads you see is fake and they are scammers. Please feel free to share your posts.|Private group  · 795 members
https://scontent.flhe2-1.fna.fbcdn.net/v/t1.6435-0/cp0/c0.14.64.64a/p64x64/166752955_284287536544235_3673373655067048375_n.jpg?_nc_cat=105&ccb=1-3&_nc_sid=70495d&_nc_eui2=AeGIHp0e0Sp1a-YiFUokM2lIsV-U26CTzq2xX5TboJPOreISZHEeOaJf8fV83lbM4ggK3LGf9RwX7g5ZXOC0UMHY&_nc_ohc=dqv6qIJ1Ww0AX9U0RAU&_nc_ht=scontent.flhe2-1.fna&tp=27&oh=d378ed01fe3213be5a3492fcb55fe30d&oe=60D06809,https://web.facebook.com/groups/728114901467984/,DESHI LAKSHMI WASHING MACHINE,Public group  · 254 members3 posts a month|Public group  · 254 members
https://scontent.flhe2-2.fna.fbcdn.net/v/t1.6435-0/cp0/c0.3.64.64a/p64x64/191500228_140740471445294_8804768024329432998_n.jpg?_nc_cat=103&ccb=1-3&_nc_sid=70495d&_nc_eui2=AeGDcLSFpj4VKzt1zp0kHs7u0TbWhwGJTgnRNtaHAYlOCYQobLrM4ceJ9itF61ZoO1mM0RdA5qp-AfR3soODrrTe&_nc_ohc=102IBulEUqgAX-DGVsy&_nc_ht=scontent.flhe2-2.fna&tp=27&oh=b25edbdd2f835d51e1e54151c49f282c&oe=60D10547,https://web.facebook.com/groups/188808433009107/,Washing machine and Air cooler,Public group  · 45 members10 posts a year|Public group  · 45 members
